Gene,Uniprot_ID,DIP_ID,Degree_Centrality,Betweenness_Centrality
PELI2,Q9HAT8,DIP-31350N,0.00040816326530612246,0.000334595565109081
PLXNB1,O43157,DIP-36742N,0.00040816326530612246,1.666312575244427e-07
MRPS27,Q92552,DIP-44136N,0.00040816326530612246,0.0
MC5R,P33032,DIP-48792N,0.00040816326530612246,0.0
MRPL37,Q9BZE1,DIP-59718N,0.00040816326530612246,0.0
PDS5A,Q29RF7,DIP-35419N,0.00040816326530612246,0.0
NAMPT,P43490,DIP-29218N,0.00040816326530612246,0.0
L,Q6TQR6,DIP-60307N,0.00040816326530612246,0.0006426169321883236
Myocd,Q8VIM5,DIP-29754N,0.00040816326530612246,9.435742522898395e-05
MUC1,P15941,DIP-41890N,0.00040816326530612246,0.0
RGS14,O43566,DIP-41167N,0.00040816326530612246,0.0004269528287440951
STAG1,Q8WVM7,DIP-35421N,0.00040816326530612246,0.0
Ptrf,O54724,DIP-40506N,0.00040816326530612246,0.0
TSN,Q15631,DIP-42216N,0.00040816326530612246,0.0
RAPGEF1,Q13905,DIP-29392N,0.00040816326530612246,0.00020780095145142292
POLR1C,O15160,DIP-27587N,0.00040816326530612246,0.0013011828459899067
IGF2BP1,Q9NZI8,DIP-38139N,0.00040816326530612246,0.0
MTSS1,O43312,DIP-17022N,0.00040816326530612246,0.00033459556510908087
GIMAP5,Q96F15,DIP-59484N,0.00040816326530612246,0.0
E2348C_3232,B7UI22,DIP-60470N,0.00040816326530612246,9.095697883154075e-07
TAB3,Q8N5C8,DIP-32489N,0.00040816326530612246,0.00014414716667098554
GRK2,P25098,DIP-42429N,0.00040816326530612246,0.00038403931275404247
MAP2K2,P36507,DIP-29119N,0.00040816326530612246,1.666312575244427e-07
H1F0,P07305,DIP-41775N,0.00040816326530612246,7.863377342737088e-06
SUB1,P53999,DIP-29044N,0.00040816326530612246,0.0
KDM4C,Q9H3R0,DIP-60098N,0.00040816326530612246,3.4208933305276146e-06
NOS3,P29473,DIP-42217N,0.00040816326530612246,9.460256196823003e-05
IFNA8,P32881,DIP-6017N,0.00040816326530612246,0.0
CDKN2D,P55273,DIP-6109N,0.00040816326530612246,8.106461054978046e-05
GAST,P01350,DIP-403N,0.00040816326530612246,0.000334595565109081
Ezh2,Q61188,DIP-29524N,0.00040816326530612246,4.338550747190374e-06
Atg3,Q9CPX6,DIP-60109N,0.00040816326530612246,0.002793164269478757
YARS2,Q9Y2Z4,DIP-29487N,0.00040816326530612246,0.0
STAT5A,P42229,DIP-396N,0.00040816326530612246,0.00014803667878068082
CARM1,Q86X55,DIP-44071N,0.00040816326530612246,0.0
ZAP70,P43403,DIP-38781N,0.00040816326530612246,8.929315009599114e-05
GH1,P01241,DIP-1022N,0.00040816326530612246,0.0016713115129701605
GIPR,P48546,DIP-46468N,0.00040816326530612246,0.000334595565109081
ORAI2,Q96SN7,DIP-48944N,0.00040816326530612246,0.00032564226321066367
crmC,Q9YP87,DIP-61149N,0.00040816326530612246,0.000587927316065725
RPS6KB1,P23443,DIP-29986N,0.00040816326530612246,0.0003345955651090809
NTN4,Q9HB63,DIP-46274N,0.00040816326530612246,0.00016717280911139718
DAB2IP,Q5VWQ8,DIP-41721N,0.00040816326530612246,0.0
ipgB1,Q6XVY7,DIP-45301N,0.00040816326530612246,7.717857626186903e-05
DMRT1,Q9Y5R6,DIP-58084N,0.00040816326530612246,0.0
BRD7,Q9NPI1,DIP-32509N,0.00040816326530612246,0.0005201015793957843
Bmpr1a,P36895,DIP-5796N,0.00040816326530612246,9.582541631980461e-05
DVL1,O14640,DIP-40773N,0.00040816326530612246,0.0008578314036139989
METTL14,Q9HCE5,DIP-60726N,0.00040816326530612246,0.0
BUB3,O43684,DIP-24205N,0.00040816326530612246,0.0
MED23,Q9ULK4,DIP-31461N,0.00040816326530612246,0.0
ced-4,P30429,DIP-1016N,0.00040816326530612246,0.0
GIPC1,O14908,DIP-31142N,0.00040816326530612246,2.0079066531695347e-06
PARN,O95453,DIP-31124N,0.00040816326530612246,5.9644822113678446e-06
RAD51C,O43502,DIP-41247N,0.00040816326530612246,0.0003345955651090809
HLA-DOA,P06340,DIP-60116N,0.00040816326530612246,0.0
FGF19,O95750,DIP-6039N,0.00040816326530612246,2.587308357386768e-05
Mapk1,P63086,DIP-29117N,0.00040816326530612246,1.666312575244427e-07
TNFAIP8L2,Q6P589,DIP-60326N,0.00040816326530612246,0.0004030684351172467
POLR3GL,Q9BT43,DIP-59080N,0.00040816326530612246,0.0
RPA4,Q13156,DIP-24241N,0.00040816326530612246,0.0
SIN3A,Q96ST3,DIP-31515N,0.00040816326530612246,0.00032238421432098446
USP8,P40818,DIP-40365N,0.00040816326530612246,0.00386483881593823
KRT17,Q04695,DIP-33093N,0.00040816326530612246,8.331562876222136e-08
APLP2,Q06481,DIP-31047N,0.00040816326530612246,8.331562876222136e-08
MRPS10,P82664,DIP-50902N,0.00040816326530612246,0.0
PMEL,P40967,DIP-48937N,0.00040816326530612246,0.0
KIT,P10721,DIP-1055N,0.00040816326530612246,6.924100039323495e-05
UBR1,Q8IWV7,DIP-47033N,0.00040816326530612246,0.0006690244989606375
AFF1,P51825,DIP-56407N,0.00040816326530612246,1.8205444262960117e-06
PFDN5,Q99471,DIP-28155N,0.00040816326530612246,0.00031945622003814653
Rangap1,P46061,DIP-17024N,0.00040816326530612246,0.0
UBQLN2,Q9UHD9,DIP-42116N,0.00040816326530612246,0.0
CXCL14,O95715,DIP-61148N,0.00040816326530612246,6.454732691984771e-05
Pdcd6ip,Q9WU78,DIP-41418N,0.00040816326530612246,1.3436205510332679e-05
SLC4A4,Q9Y6R1,DIP-59373N,0.00040816326530612246,0.0
MC1R,Q01726,DIP-48789N,0.00040816326530612246,0.0
KREMEN1,Q96MU8,DIP-46462N,0.00040816326530612246,0.0
RPL6,Q02878,DIP-27547N,0.00040816326530612246,5.3930737578783525e-06
Pmaip1,Q9JM54,DIP-45232N,0.00040816326530612246,3.8947320566643127e-07
C3,P01024,DIP-35180N,0.00040816326530612246,1.666312575244427e-07
EIF3G,O75821,DIP-31115N,0.00040816326530612246,0.000334595565109081
Kl,O35082,DIP-39894N,0.00040816326530612246,0.0
NPHS1,O60500,DIP-36424N,0.00040816326530612246,0.000334595565109081
LAMTOR5,O43504,DIP-61482N,0.00040816326530612246,0.0
Hgs,Q99LI8,DIP-29102N,0.00040816326530612246,2.4535210746696686e-05
HAT1,O14929,DIP-52811N,0.00040816326530612246,0.0
ST8SIA4,Q64690,DIP-59529N,0.00040816326530612246,4.165781438111068e-08
PPP1R2,P41236,DIP-781N,0.00040816326530612246,0.0001454790295946664
IKZF1,Q13422,DIP-41110N,0.00040816326530612246,0.0
GTF2I,P78347,DIP-24252N,0.00040816326530612246,0.00011179943613458924
CD3EAP,O15446,DIP-27616N,0.00040816326530612246,5.859862782961585e-05
LUC7L2,Q9Y383,DIP-32513N,0.00040816326530612246,0.0006494901969990633
PCNT,O95613,DIP-33829N,0.00040816326530612246,0.0
CLCN5,P51795,DIP-29263N,0.00040816326530612246,0.0
MAG,P20916,DIP-58523N,0.00040816326530612246,0.000334595565109081
ATP6V0D1,P61421,DIP-47435N,0.00040816326530612246,0.0
FLT1,P17948,DIP-643N,0.00040816326530612246,0.000334595565109081
NSD2,O96028,DIP-57224N,0.00040816326530612246,7.856928038140445e-05
MED20,Q9H944,DIP-31449N,0.00040816326530612246,7.648244067720177e-06
POGZ,Q7Z3K3,DIP-38044N,0.00040816326530612246,0.0006256974551302774
CHMP4A,Q9BY43,DIP-39082N,0.00040816326530612246,4.332298874635907e-05
ARF4,P18085,DIP-38214N,0.00040816326530612246,0.0
RCC1,P18754,DIP-35416N,0.00040816326530612246,0.000334595565109081
ETS2,P15036,DIP-40452N,0.00040816326530612246,0.00017903086422827827
KPNA3,O00505,DIP-27586N,0.00040816326530612246,0.0002146145877934841
GTF2F2,P13984,DIP-41680N,0.00040816326530612246,0.0
IL1R1,P14778,DIP-93N,0.00040816326530612246,0.00022525838474474194
ANGPTL2,Q9UKU9,DIP-59886N,0.00040816326530612246,1.2497344314333204e-07
FDPS,P14324,DIP-50059N,0.00040816326530612246,0.0
CCL28,Q9NRJ3,DIP-57392N,0.00040816326530612246,6.454732691984771e-05
Gdf11,Q9Z1W4,DIP-29907N,0.00040816326530612246,0.00033459556510908103
TNFSF4,P23510,DIP-3023N,0.00040816326530612246,8.331562876222136e-08
ST8SIA3,O43173,DIP-61706N,0.00040816326530612246,0.0
TNIP1,Q15025,DIP-27577N,0.00040816326530612246,0.00012460996766307692
GJB2,P29033,DIP-59742N,0.00040816326530612246,0.0
IL5,P05113,DIP-28N,0.00040816326530612246,0.000334595565109081
KCNH2,Q12809,DIP-48929N,0.00040816326530612246,0.0
TNFRSF13B,O14836,DIP-6224N,0.00040816326530612246,8.331562876222136e-08
RPS6KA1,Q15418,DIP-29987N,0.00040816326530612246,5.1541621932397596e-06
IFNGR1,P15260,DIP-47N,0.00040816326530612246,0.0013373824728911774
SF3A1,Q15459,DIP-29164N,0.00040816326530612246,3.625652010942385e-06
Cdk5r1,P61809,DIP-29354N,0.00040816326530612246,0.000334595565109081
UPF3A,Q9H1J1,DIP-31146N,0.00040816326530612246,0.0
APOH,P02749,DIP-46878N,0.00040816326530612246,0.0010032868015546696
DNM3,Q9UQ16,DIP-36244N,0.00040816326530612246,0.0
Rab38,Q8QZZ8,DIP-46949N,0.00040816326530612246,0.0
CD209,Q9NNX6,DIP-60629N,0.00040816326530612246,1.666312575244427e-07
Wipf1,Q6IN36,DIP-42685N,0.00040816326530612246,1.2836758236841041e-05
RAD23B,P54727,DIP-39944N,0.00040816326530612246,8.331562876222136e-08
Mfn1,Q811U4,DIP-60969N,0.00040816326530612246,3.8947320566643127e-07
dystrophin,Q14205,DIP-24N,0.00040816326530612246,1.1108750501629514e-07
GSDMD,P57764,DIP-61775N,0.00040816326530612246,0.0003345955651090809
GAMMAHV.M3,O41925,DIP-45330N,0.00040816326530612246,0.000334595565109081
CASP4,P49662,DIP-44806N,0.00040816326530612246,0.0006690244989606375
APOB,P04114,DIP-44767N,0.00040816326530612246,0.00031456436173884844
PSMD1,Q99460,DIP-27548N,0.00040816326530612246,8.636085516807187e-06
CDK14,O94921,DIP-39618N,0.00040816326530612246,2.6000373015423246e-05
ILK,Q13418,DIP-38657N,0.00040816326530612246,0.0003345955651090809
Adipoq,Q60994,DIP-44111N,0.00040816326530612246,8.331562876222136e-08
MYCBP2,O75592,DIP-28142N,0.00040816326530612246,2.6619861883378456e-05
ARNT,P27540,DIP-30886N,0.00040816326530612246,7.121210608836433e-05
Ephb1,P09759,DIP-138N,0.00040816326530612246,0.000334595565109081
AP5M1,Q9H0R1,DIP-60180N,0.00040816326530612246,0.0
SLC2A1,P11166,DIP-23N,0.00040816326530612246,8.761143572396018e-05
AQP4,P55087,DIP-48842N,0.00040816326530612246,0.0
PRDX2,P32119,DIP-39882N,0.00040816326530612246,0.0
ABCG2,Q9UNQ0,DIP-29162N,0.00040816326530612246,0.0
SSBP3,Q9BWW4,DIP-48897N,0.00040816326530612246,0.0003360989716703187
EIF4EBP1,Q13541,DIP-30944N,0.00040816326530612246,0.0013606201002026655
VASN,Q6EMK4,DIP-46245N,0.00040816326530612246,4.1751544463468174e-05
DDR2,Q16832,DIP-39699N,0.00040816326530612246,8.331562876222136e-08
SNRPD2,P62316,DIP-31219N,0.00040816326530612246,1.398512339937287e-07
ARID1A,O14497,DIP-33016N,0.00040816326530612246,0.0
RSPO1,Q2MKA7,DIP-59895N,0.00040816326530612246,0.00033459556510908087
HCN3,Q9P1Z3,DIP-62039N,0.00040816326530612246,0.0010032868015546698
RILP,Q96NA2,DIP-29458N,0.00040816326530612246,0.00024411889295515978
APOA4,P06727,DIP-38333N,0.00040816326530612246,0.0
PCGF6,Q9BYE7,DIP-50946N,0.00040816326530612246,1.0133504486980825e-05
TLR8,Q9NR97,DIP-61413N,0.00040816326530612246,0.0
CCNO,P22674,DIP-24234N,0.00040816326530612246,3.9202222326663856e-05
CASP6,P55212,DIP-44649N,0.00040816326530612246,6.778482033818587e-06
AGER,Q15109,DIP-40658N,0.00040816326530612246,0.000334595565109081
C10orf54,Q9H7M9,DIP-57562N,0.00040816326530612246,0.0
RABGEF1,Q9UJ41,DIP-29348N,0.00040816326530612246,8.331562876222136e-08
KPNA4,O00629,DIP-32982N,0.00040816326530612246,0.0001387882794764383
SNX6,Q9UNH7,DIP-37549N,0.00040816326530612246,0.0011012291083261642
MAPK10,P53779,DIP-1015N,0.00040816326530612246,3.5096908390485265e-06
Eif3f,Q9DCH4,DIP-42766N,0.00040816326530612246,0.000334595565109081
CDC34,P49427,DIP-37783N,0.00040816326530612246,0.00010437432178677432
PDK1,Q15118,DIP-29497N,0.00040816326530612246,0.0
APBB1,O00213,DIP-30903N,0.00040816326530612246,0.0
ARHGAP1,Q07960,DIP-6081N,0.00040816326530612246,0.00021774467356420844
PPBP,P02775,DIP-5913N,0.00040816326530612246,8.331562876222136e-08
ncapd3,Q6GN08,DIP-48588N,0.00040816326530612246,0.0
TRIP11,Q15643,DIP-40357N,0.00040816326530612246,0.0004042965630004326
CCL15,Q16663,DIP-6218N,0.00040816326530612246,5.203154737232404e-07
LIMK1,P53667,DIP-31605N,0.00040816326530612246,0.0
GAMMAHV.ORF38,O41955,DIP-47234N,0.00040816326530612246,3.230643883180788e-05
LY86,O95711,DIP-59105N,0.00040816326530612246,6.665250300977708e-07
ats-1,Q2GJL5,DIP-60095N,0.00040816326530612246,0.0
FGF8,P55075,DIP-59630N,0.00040816326530612246,3.560751276861602e-07
Itgb1,P09055,DIP-46247N,0.00040816326530612246,4.1751544463468174e-05
OTUD7B,Q6GQQ9,DIP-33805N,0.00040816326530612246,0.000334595565109081
ARHGEF4,Q9NR80,DIP-40814N,0.00040816326530612246,0.0004140505461943351
NXF1,Q9UBU9,DIP-31789N,0.00040816326530612246,0.0007670359276797635
TRRAP,Q9Y4A5,DIP-28149N,0.00040816326530612246,0.0
INO80,Q9ULG1,DIP-34296N,0.00040816326530612246,0.0
ANK3,Q12955,DIP-49017N,0.00040816326530612246,0.0001820188967509874
ATP6V1B2,P21281,DIP-47433N,0.00040816326530612246,0.0
TUBA3D,Q13748,DIP-34513N,0.00040816326530612246,0.0
AP4B1,Q9Y6B7,DIP-24209N,0.00040816326530612246,6.445714838623738e-05
PRKCH,P24723,DIP-44588N,0.00040816326530612246,4.998937725733282e-07
Grem2,O88273,DIP-60475N,0.00040816326530612246,1.7676799235717963e-06
GOLGA2,Q08379,DIP-34271N,0.00040816326530612246,4.027884614620251e-05
sopA,Q8ZNR3,DIP-46397N,0.00040816326530612246,0.0
DAB2,P98082,DIP-45617N,0.00040816326530612246,0.0006690244989606375
PTPN6,P29350,DIP-31002N,0.00040816326530612246,0.00015360313825652983
MC3R,P41968,DIP-48790N,0.00040816326530612246,0.0
LAT,O43561,DIP-29231N,0.00040816326530612246,0.0015860591635884732
CCDC88A,Q3V6T2,DIP-50784N,0.00040816326530612246,0.0
ERCC6,Q03468,DIP-193N,0.00040816326530612246,7.41219064373455e-05
Tnfrsf21,Q9EPU5,DIP-59733N,0.00040816326530612246,0.00016721446692577826
Cav1,P49817,DIP-35140N,0.00040816326530612246,0.0
ACBD3,Q9H3P7,DIP-40673N,0.00040816326530612246,0.004344969917236754
Klc2,Q91YS4,DIP-61735N,0.00040816326530612246,3.332625150488854e-07
FSCN1,Q16658,DIP-33171N,0.00040816326530612246,0.000334595565109081
Wrn,O09053,DIP-27642N,0.00040816326530612246,0.0
Lilrb3,P97484,DIP-59889N,0.00040816326530612246,4.165781438111068e-08
28,Q9QAI7,DIP-47180N,0.00040816326530612246,3.365693003186061e-05
sifA,Q56061,DIP-46411N,0.00040816326530612246,0.0
ZFYVE19,Q96K21,DIP-60854N,0.00040816326530612246,0.0
APOBEC2,Q9Y235,DIP-60263N,0.00040816326530612246,0.0
ATAD2,Q6PL18,DIP-46197N,0.00040816326530612246,0.00022394093905465858
BHLHE40,O14503,DIP-36698N,0.00040816326530612246,3.3805732612966466e-05
IL33,O95760,DIP-37862N,0.00040816326530612246,0.0003345955651090809
PUM1,Q14671,DIP-29082N,0.00040816326530612246,0.000334595565109081
ARNTL,O00327,DIP-46008N,0.00040816326530612246,0.0001753258784985095
PRDX3,P30048,DIP-33600N,0.00040816326530612246,0.0
IL7,P13232,DIP-3044N,0.00040816326530612246,0.000334595565109081
PDE4DIP,Q5VU43,DIP-51263N,0.00040816326530612246,0.00012097952180869746
CSTF2,P33240,DIP-36129N,0.00040816326530612246,0.0002503842933376657
ospG,Q99PZ6,DIP-60998N,0.00040816326530612246,0.0
Sec23a,Q01405,DIP-32032N,0.00040816326530612246,0.000334595565109081
KCNK4,Q9NYG8,DIP-61343N,0.00040816326530612246,0.0
ESYT3,A0FGR9,DIP-61998N,0.00040816326530612246,0.0
PAX6,P26367,DIP-37436N,0.00040816326530612246,0.000334595565109081
UBE2V2,Q15819,DIP-29830N,0.00040816326530612246,0.0
RORC,P51449,DIP-60622N,0.00040816326530612246,5.606912342242974e-05
HLA-DOB,P13765,DIP-60117N,0.00040816326530612246,0.0
MYB,P10242,DIP-1057N,0.00040816326530612246,0.00012513674456130535
Ctnnb1,Q02248,DIP-31560N,0.00040816326530612246,0.0
RFK,Q969G6,DIP-60454N,0.00040816326530612246,0.0
ABCC8,Q09428,DIP-58642N,0.00040816326530612246,0.0
ABI1,Q8IZP0,DIP-31118N,0.00040816326530612246,0.00018671068748432222
DNER,Q8NFT8,DIP-46249N,0.00040816326530612246,4.1751544463468174e-05
SNX1,Q13596,DIP-398N,0.00040816326530612246,0.0013670182230786098
KDM3A,Q9Y4C1,DIP-53661N,0.00040816326530612246,0.00033459556510908103
KLRF1,Q9NZS2,DIP-58613N,0.00040816326530612246,0.0
PRF1,P14222,DIP-53288N,0.00040816326530612246,0.0
Kat2a,Q9JHD2,DIP-29180N,0.00040816326530612246,2.662458050189454e-05
NR1H4,Q96RI1,DIP-39370N,0.00040816326530612246,0.0003857454773287896
ANGPTL5,Q86XS5,DIP-59887N,0.00040816326530612246,1.2497344314333204e-07
P4HA1,P13674,DIP-38180N,0.00040816326530612246,0.0
PRKG1,Q13976,DIP-41118N,0.00040816326530612246,0.0
KIAA1551,Q9HCM1,DIP-37599N,0.00040816326530612246,9.36099673100524e-05
TFAP4,Q01664,DIP-53627N,0.00040816326530612246,0.0
RGMB,Q6NW40,DIP-61607N,0.00040816326530612246,0.0016713115129701605
SDHB,P21912,DIP-39666N,0.00040816326530612246,0.0
LRRK1,Q38SD2,DIP-50235N,0.00040816326530612246,0.0002453223956034228
CCHCR1,Q8TD31,DIP-40394N,0.00040816326530612246,0.0
PANX1,Q96RD7,DIP-43936N,0.00040816326530612246,6.778482033818587e-06
Suz12,Q80U70,DIP-56045N,0.00040816326530612246,4.338550747190374e-06
Pick1,Q9EP80,DIP-30941N,0.00040816326530612246,0.0006690244989606375
GABRB3,P28472,DIP-61029N,0.00040816326530612246,0.0
CLPX,O76031,DIP-50293N,0.00040816326530612246,0.0
PAXIP1,Q6ZW49,DIP-41786N,0.00040816326530612246,0.0
Cdkn1b,P46414,DIP-445N,0.00040816326530612246,6.740903626028249e-06
CD3D,P04234,DIP-42855N,0.00040816326530612246,0.0
MXI1,P50539,DIP-205N,0.00040816326530612246,0.0
MYC,Q14901,DIP-465N,0.00040816326530612246,0.0
IL12RB2,Q99665,DIP-6011N,0.00040816326530612246,4.1657814381110676e-07
BCHE,P06276,DIP-46476N,0.00040816326530612246,0.0
Esyt1,Q3U7R1,DIP-48746N,0.00040816326530612246,8.331562876222136e-08
KNTC1,P50748,DIP-36479N,0.00040816326530612246,0.0
CTTN,Q14247,DIP-33190N,0.00040816326530612246,8.331562876222136e-08
CRP,P02741,DIP-39125N,0.00040816326530612246,0.0
SDCBP,O00560,DIP-42705N,0.00040816326530612246,4.3093915312786884e-05
PPARGC1A,Q9UBK2,DIP-38449N,0.00040816326530612246,0.000334595565109081
CASP8AP2,Q9UKL3,DIP-40986N,0.00040816326530612246,5.429969174438494e-05
SESN2,P58004,DIP-62044N,0.00040816326530612246,0.0
NOP58,Q9Y2X3,DIP-32926N,0.00040816326530612246,0.0
CLDN18,P56856,DIP-48955N,0.00040816326530612246,0.0
NF2,P35240,DIP-35389N,0.00040816326530612246,8.331562876222136e-08
ZNF830,Q96NB3,DIP-61544N,0.00040816326530612246,0.0006037498036433836
CA9,Q16790,DIP-48973N,0.00040816326530612246,0.0
IRF1,P10914,DIP-40988N,0.00040816326530612246,0.00047388485048360134
BRIP1,Q9BX63,DIP-41787N,0.00040816326530612246,0.0
CAMK1,Q14012,DIP-41906N,0.00040816326530612246,0.00015171515010455424
POLR1A,O95602,DIP-27537N,0.00040816326530612246,5.859862782961585e-05
CNTF,P26441,DIP-5776N,0.00040816326530612246,0.0003345955651090809
Grin1,P35439,DIP-674N,0.00040816326530612246,0.00010773925115169637
PDE2A,O00408,DIP-40269N,0.00040816326530612246,0.0
ZBTB16,Q05516,DIP-2654N,0.00040816326530612246,6.66450670919074e-06
DCTN2,Q13561,DIP-37545N,0.00040816326530612246,0.00040617674962947417
EBNA-LP,Q8AZK7,DIP-39599N,0.00040816326530612246,0.0
Gnaq,P21279,DIP-606N,0.00040816326530612246,0.000334595565109081
XRCC2,O43543,DIP-24242N,0.00040816326530612246,0.0
HERPUD1,Q15011,DIP-46662N,0.00040816326530612246,0.0
TRA2B,P62995,DIP-42278N,0.00040816326530612246,8.331562876222136e-08
IL2RA,P01589,DIP-1080N,0.00040816326530612246,0.0
GAD1,Q99259,DIP-29292N,0.00040816326530612246,0.0
cagA,P55980,DIP-3093N,0.00040816326530612246,0.00025293474200794295
CD79B,P40259,DIP-59497N,0.00040816326530612246,0.0
VAMP2,P63027,DIP-39072N,0.00040816326530612246,8.331562876222136e-08
PEBP1,P30086,DIP-44269N,0.00040816326530612246,0.000334595565109081
CNOT3,O75175,DIP-40297N,0.00040816326530612246,0.0
PGK1,P00558,DIP-33679N,0.00040816326530612246,0.00028200933941210823
CXCL5,P42830,DIP-5911N,0.00040816326530612246,8.331562876222136e-08
FGR,P09769,DIP-1049N,0.00040816326530612246,0.0014012412183868105
EIF1,P41567,DIP-50783N,0.00040816326530612246,0.0
PCSK6,P29122,DIP-29903N,0.00040816326530612246,0.0006690244989606376
Arl2,Q9D0J4,DIP-36659N,0.00040816326530612246,0.00016721446692577826
USP33,Q8TEY7,DIP-48942N,0.00040816326530612246,5.832094013355494e-07
HIST1H2BJ,P06899,DIP-421N,0.00040816326530612246,0.000334595565109081
SAT1,P21673,DIP-36801N,0.00040816326530612246,0.0
FTL,P02792,DIP-31248N,0.00040816326530612246,0.0002075534756995774
SNX17,Q15036,DIP-52265N,0.00040816326530612246,0.000334595565109081
DHX15,O43143,DIP-38211N,0.00040816326530612246,8.65455179291616e-05
EBNA6,P03204,DIP-29893N,0.00040816326530612246,0.00010981515728220548
SSBP2,P81877,DIP-29459N,0.00040816326530612246,0.0003360989716703187
Ras,A7U8D2,DIP-48657N,0.00040816326530612246,0.0
SRPRB,Q9Y5M8,DIP-50218N,0.00040816326530612246,0.0
Ywhah,P68511,DIP-299N,0.00040816326530612246,0.0
RBAK,Q9NYW8,DIP-39336N,0.00040816326530612246,0.0001715790304213921
METTL3,Q86U44,DIP-60727N,0.00040816326530612246,0.0
TIFA,Q96CG3,DIP-40185N,0.00040816326530612246,0.0
CCT8,P50990,DIP-38124N,0.00040816326530612246,0.0
ZBTB8OS,Q8IWT0,DIP-61031N,0.00040816326530612246,8.331562876222136e-08
Sp7,Q8VI67,DIP-46090N,0.00040816326530612246,0.0006690244989606374
AP5S1,Q9NUS5,DIP-60182N,0.00040816326530612246,0.0
Vegfc,P97953,DIP-61403N,0.00040816326530612246,9.599593313054194e-07
PIBF1,Q8WXW3,DIP-56669N,0.00040816326530612246,5.932426161322201e-05
HDAC5,Q9UQL6,DIP-38260N,0.00040816326530612246,0.000334595565109081
UBA2,Q9UBT2,DIP-35136N,0.00040816326530612246,0.000334595565109081
DEDD,O75618,DIP-41944N,0.00040816326530612246,0.0
UNC5B,Q8IZJ1,DIP-46275N,0.00040816326530612246,0.0
Shh,Q62226,DIP-48537N,0.00040816326530612246,3.332625150488854e-07
LRP5,O75197,DIP-47265N,0.00040816326530612246,7.226587172943796e-05
NFAT5,O94916,DIP-58524N,0.00040816326530612246,0.0004368592793331124
CCL1,P22362,DIP-5835N,0.00040816326530612246,1.772932598035826e-06
CCR9,P51686,DIP-5884N,0.00040816326530612246,8.21768268904389e-05
Ntrk1,P35739,DIP-5716N,0.00040816326530612246,1.377715254609923e-05
Rdx,P26043,DIP-29091N,0.00040816326530612246,0.000334595565109081
PCGF1,Q9BSM1,DIP-52708N,0.00040816326530612246,9.35012953049894e-06
GLRA3,O75311,DIP-61773N,0.00040816326530612246,0.0
ACIN1,Q9UKV3,DIP-32963N,0.00040816326530612246,0.0
CXCL11,O14625,DIP-5890N,0.00040816326530612246,6.207344960359944e-08
Tnfrsf1a,P25118,DIP-34532N,0.00040816326530612246,0.0021607082660068766
pipB2,Q8ZMM8,DIP-61260N,0.00040816326530612246,0.00033459556510908087
NME1,P15531,DIP-39164N,0.00040816326530612246,8.141056901374589e-05
RPL27A,P46776,DIP-33121N,0.00040816326530612246,0.000334595565109081
Mid1ip1,Q9CQ20,DIP-31345N,0.00040816326530612246,8.331562876222136e-08
Sin3a,Q60520,DIP-469N,0.00040816326530612246,1.2583189006106237e-05
Cdon,Q32MD9,DIP-57227N,0.00040816326530612246,0.0
MC2R,Q01718,DIP-29949N,0.00040816326530612246,0.0
PI4KB,Q9UBF8,DIP-42267N,0.00040816326530612246,0.0
DDX20,Q9UHI6,DIP-32606N,0.00040816326530612246,0.0
GUSB,P08236,DIP-29724N,0.00040816326530612246,0.0
CPA1,P15085,DIP-48699N,0.00040816326530612246,1.666312575244427e-07
BQLF1,P88990,DIP-47196N,0.00040816326530612246,0.0005809864015298918
Ago2,Q8CJG0,DIP-35014N,0.00040816326530612246,6.60752447247817e-06
ID1,P41134,DIP-38112N,0.00040816326530612246,3.910687413794298e-06
Esrrb,Q61539,DIP-46110N,0.00040816326530612246,8.847816415302002e-05
ARL2BP,Q9Y2Y0,DIP-48323N,0.00040816326530612246,0.000334595565109081
P2RY12,Q9H244,DIP-61226N,0.00040816326530612246,0.0
legK1,Q5ZVF7,DIP-58646N,0.00040816326530612246,0.0
PPP3CB,P16298,DIP-52337N,0.00040816326530612246,8.331562876222136e-08
CINP,Q9BW66,DIP-49011N,0.00040816326530612246,0.0
Fzd8,Q61091,DIP-41258N,0.00040816326530612246,2.291179790961087e-06
Abl1,E9PT20,DIP-62001N,0.00040816326530612246,1.2836758236841041e-05
SMAD6,O43541,DIP-36708N,0.00040816326530612246,0.0002088655463432105
FOSL2,P15408,DIP-48788N,0.00040816326530612246,0.0
DHX58,Q96C10,DIP-60792N,0.00040816326530612246,1.7020192732853793e-07
ANAPC5,Q9UJX4,DIP-32945N,0.00040816326530612246,0.0
ELP2,Q6IA86,DIP-56235N,0.00040816326530612246,7.184744341336351e-05
PPM1D,O15297,DIP-38281N,0.00040816326530612246,0.0003345955651090809
KCNJ11,Q14654,DIP-58643N,0.00040816326530612246,0.0
EDC4,Q6P2E9,DIP-31192N,0.00040816326530612246,0.000334595565109081
CHMP2B,Q9UQN3,DIP-50766N,0.00040816326530612246,1.8299141735411555e-06
FCGRT,P55899,DIP-6165N,0.00040816326530612246,0.00021613381177548903
MRPL10,Q7Z7H8,DIP-59717N,0.00040816326530612246,0.0
KPNA6,O60684,DIP-27609N,0.00040816326530612246,0.00024789819942560405
